rotation number,time after start [s]
291,36.332069873809814
292,36.33384871482849
293,36.74864935874939
294,36.75051212310791
295,37.17575669288635
296,37.17754602432251
297,37.614076137542725
298,37.615933656692505
299,38.064335346221924
300,38.06620955467224
301,38.52746081352234
302,38.529242277145386
303,39.004335165023804
304,39.006202936172485
305,39.49616742134094
306,39.498093605041504
307,40.00426745414734
308,40.00615310668945
309,40.53006196022034
310,40.53185057640076
311,41.075202226638794
312,41.07698941230774
313,41.64159274101257
314,41.64353132247925
315,42.231197357177734
316,42.233027935028076
317,42.84681057929993
318,42.84859848022461
319,43.49145030975342
320,43.493346214294434
321,44.16889524459839
322,44.17075872421265
323,44.88434600830078
324,44.886266469955444
325,45.643598794937134
326,45.64546728134155
327,46.45461344718933
328,46.45645070075989
329,47.327468395233154
330,47.32936882972717
331,48.27605628967285
332,48.278003215789795
333,49.32086706161499
334,49.322827100753784
335,50.49286866188049
336,50.494771242141724
337,51.84396266937256
338,51.84585475921631
339,53.47793507575989
340,53.47981643676758
341,55.642428159713745
342,55.64436101913452
343,59.71944546699524
344,59.72141623497009
345,61.537020206451416
