rotation number,time after start [s]
285,34.90161323547363
286,34.90343928337097
287,35.31274390220642
288,35.31462836265564
289,35.73402976989746
290,35.73591876029968
291,36.1660680770874
292,36.16794157028198
293,36.6096887588501
294,36.61148023605347
295,37.06568169593811
296,37.06748580932617
297,37.534844160079956
298,37.53682017326355
299,38.0183744430542
300,38.02026128768921
301,38.51733732223511
302,38.5191535949707
303,39.03313589096069
304,39.03493857383728
305,39.567424058914185
306,39.56936240196228
307,40.12190318107605
308,40.12380361557007
309,40.69896411895752
310,40.70084285736084
311,41.30115079879761
312,41.30303359031677
313,41.93095922470093
314,41.932876110076904
315,42.592352628707886
316,42.59415364265442
317,43.2893590927124
318,43.29123640060425
319,44.027424812316895
320,44.029345750808716
321,44.81351375579834
322,44.815327167510986
323,45.656107902526855
324,45.65800666809082
325,46.56770706176758
326,46.56962203979492
327,47.564114570617676
328,47.56600618362427
329,48.66992497444153
330,48.67224645614624
331,49.926562786102295
332,49.92857909202576
333,51.40044188499451
334,51.40237498283386
335,53.241615533828735
336,53.24347686767578
337,55.90945768356323
338,55.91142416000366
339,58.9271080493927
