rotation number,time after start [s]
216,25.57144784927368
217,25.812854528427124
218,25.814679384231567
219,26.058790683746338
220,26.060545921325684
221,26.307523727416992
222,26.30937647819519
223,26.55908966064453
224,26.560912370681763
225,26.813575744628906
226,26.815484046936035
227,27.07108449935913
228,27.072889804840088
229,27.33169198036194
230,27.333486318588257
231,27.595572233200073
232,27.597362756729126
233,27.862679481506348
234,27.86450695991516
235,28.13317847251892
236,28.135040044784546
237,28.4072322845459
238,28.409098386764526
239,28.684860944747925
240,28.686750411987305
241,28.966198205947876
242,28.968055725097656
243,29.251408338546753
244,29.25321054458618
245,29.54062843322754
246,29.542574167251587
247,29.833940505981445
248,29.83578324317932
249,30.131504774093628
250,30.133300065994263
251,30.433475971221924
252,30.435425758361816
253,30.739972352981567
254,30.741750240325928
255,31.05130362510681
256,31.053131341934204
257,31.367615222930908
258,31.36970281600952
259,31.6889967918396
260,31.69091272354126
261,32.015727281570435
262,32.0175416469574
263,32.348063468933105
264,32.349947929382324
265,32.68619632720947
266,32.68804717063904
267,33.03048491477966
268,33.03225779533386
269,33.38127160072327
270,33.38315510749817
271,33.738823652267456
272,33.74060583114624
273,34.10351872444153
274,34.1053192615509
275,34.475767850875854
276,34.47767734527588
277,34.85597491264343
278,34.85780906677246
279,35.24454879760742
280,35.24643278121948
281,35.641884565353394
282,35.643776178359985
283,36.0485417842865
284,36.050453424453735
285,36.46515607833862
286,36.4670889377594
287,36.89242076873779
288,36.89422678947449
289,37.331005573272705
290,37.332801818847656
291,37.78174138069153
292,37.783621072769165
293,38.245543003082275
294,38.247432231903076
295,38.723400831222534
296,38.72526240348816
297,39.216402769088745
298,39.2182137966156
299,39.72567129135132
300,39.72755813598633
301,40.25285983085632
302,40.25480055809021
303,40.79981470108032
304,40.80169320106506
305,41.36842131614685
306,41.37022113800049
307,41.96098232269287
308,41.96287441253662
309,42.58008337020874
310,42.58203387260437
311,43.229092597961426
312,43.230995893478394
313,43.91216206550598
314,43.91398763656616
315,44.63429570198059
316,44.63621139526367
317,45.402437686920166
318,45.404271602630615
319,46.22465252876282
320,46.22657132148743
321,47.11215877532959
322,47.1140718460083
323,48.07962203025818
324,48.081480741500854
325,49.149479150772095
326,49.151448249816895
327,50.3559684753418
328,50.35781240463257
329,51.75653529167175
330,51.758580684661865
331,53.46761870384216
332,53.46956133842468
333,55.808584690093994
334,55.810626745224
335,61.31180000305176
336,61.313857078552246
337,62.418429374694824
